RETURN,QTY,SALES,DISTINCT_CATEGORIES,ENTROPY_CATEGORIES,DISTINCT_PRODUCTS,ENTROPY_PRODUCTS,RECORD,FIT,SEASON,ORDER_DATE,DISCOUNT,FREESHIPPING,PAYMENT,SHIPPING_FEES,SEX,COUNTRY,PREVIOUS_RETURNS,PREVIOUS_TRANSACTIONS,train
1,2,391.565641025641,2,1.0,2,1.0,2,4,20123,2012-01-23,1,0,Paypal,8,F,Germany,11,13,1
1,2,106.4875,2,1.0,2,1.0,2,4,20123,2012-06-27,1,0,Paypal,8,F,Germany,14,36,0
0,1,198.0,1,1.0,1,1.0,1,2,20123,2012-01-20,1,0,Paypal,10,F,Italy,0,0,1
0,1,132.48,1,1.0,1,1.0,1,3,1201,2013-09-12,1,1,Cash,0,M,Italy,0,2,1
0,1,134.0,1,1.0,1,1.0,1,2,1201,2014-03-25,0,0,Credit card,15,F,France,0,0,1
1,1,132.18571428571428,1,1.0,1,1.0,1,3,20102,2011-01-04,0,0,Credit card,7,F,France,1,2,0
0,4,175.5,3,0.75,4,1.0,4,6,20123,2012-07-19,1,0,Credit card,10,F,Italy,1,6,0
0,1,303.1,1,1.0,1,1.0,1,1,20133,2013-01-11,1,0,Credit card,7,F,Netherlands,24,34,0
0,1,223.2,1,1.0,1,1.0,1,2,20102,2010-10-18,1,1,Credit card,0,M,Italy,8,159,0
0,2,229.1,2,1.0,2,1.0,2,4,20123,2012-11-16,1,0,Credit card,8,F,Italy,2,19,0
0,1,46.0,1,1.0,1,1.0,1,0,20123,2012-02-20,0,0,Credit card,7,M,Italy,0,0,0
0,2,102.4,1,0.5,2,1.0,2,4,20102,2011-06-01,1,0,Credit card,11,F,Italy,0,1,0
1,4,263.21,3,0.75,3,0.75,4,6,20133,2013-01-07,1,0,Credit card,9,F,Italy,4,12,0
1,2,520.3,2,1.0,2,1.0,2,4,1201,2014-03-03,1,1,Credit card,0,F,Altro Europa,0,8,0
0,1,217.0,1,1.0,1,1.0,1,2,20092,2010-01-14,1,0,Credit card,7,F,Denmark,2,3,0
1,5,323.906,4,0.8,5,1.0,5,4,20102,2010-12-21,1,0,Credit card,14,F,Austria,0,0,0
0,5,275.25,3,0.6,3,0.6,3,5,20091,2009-08-10,1,0,Credit card,16,M,United Kingdom,0,10,1
1,1,92.1690625,1,1.0,1,1.0,1,2,20113,2011-12-19,0,0,Paypal,10,F,Netherlands,8,23,0
1,1,128.75833333333333,1,1.0,1,1.0,1,2,20092,2010-01-15,1,0,Credit card,7,F,Altro Europa,0,0,0
0,1,288.0,1,1.0,1,1.0,1,3,20123,2012-03-27,0,0,Cash,7,M,Italy,0,0,1
0,1,105.0,1,1.0,1,1.0,1,3,20101,2010-06-23,1,0,Credit card,10,F,Italy,0,1,1
1,3,507.3238837312113,2,0.6666666666666666,3,1.0,3,6,20113,2011-09-06,0,0,Credit card,9,M,Germany,1,3,0
0,1,116.9,1,1.0,1,1.0,1,2,20102,2010-12-15,1,1,Cash,0,M,Altro Europa,1,10,1
0,3,288.0,2,0.6666666666666666,3,1.0,3,6,20091,2009-04-21,0,1,Credit card,0,F,Italy,0,1,0
0,4,172.6,3,0.75,4,1.0,4,7,20113,2011-09-09,1,0,Cash,10,F,Italy,2,10,0
0,3,81.6,3,1.0,3,1.0,3,4,20092,2009-09-21,1,1,Credit card,0,F,Italy,0,0,0
1,3,376.360253164557,3,1.0,3,1.0,3,7,20113,2011-11-28,1,0,Paypal,9,F,Italy,9,17,0
0,2,129.0,2,1.0,2,1.0,2,4,20123,2012-01-26,1,1,Cash,0,M,Italy,0,4,0
1,1,116.94,1,1.0,1,1.0,1,2,20133,2013-08-02,1,0,Cash,10,F,Netherlands,3,62,0
0,3,88.0,2,0.6666666666666666,3,1.0,3,2,20123,2012-01-23,1,0,Cash,9,F,Italy,0,27,0
0,2,163.5,2,1.0,2,1.0,2,5,20133,2013-02-06,1,0,Credit card,8,M,Italy,0,0,0
1,2,99.82,1,0.5,2,1.0,2,0,20091,2009-08-31,1,0,Cash,8,F,Italy,1,1,0
0,1,23.0,1,1.0,1,1.0,1,2,20102,2011-03-21,0,0,Credit card,7,F,Italy,0,0,0
0,1,242.0,1,1.0,1,1.0,1,2,20123,2012-01-10,1,0,Credit card,7,F,Netherlands,0,0,0
0,1,88.0,1,1.0,1,1.0,1,1,1201,2014-06-09,0,0,Cash,7,F,Italy,0,0,1
0,2,176.4,1,0.5,2,1.0,2,2,1201,2014-07-10,1,0,Cash,8,F,Italy,0,0,0
0,1,129.0,1,1.0,1,1.0,1,3,20102,2011-03-08,1,1,Paypal,0,F,Italy,0,0,0
0,2,656.0,1,0.5,2,1.0,2,6,20102,2010-10-25,0,0,Credit card,8,F,Italy,0,0,0
0,1,59.0,1,1.0,1,1.0,1,0,20092,2010-01-25,1,1,Credit card,0,F,Italy,0,1,0
0,2,27.3,2,1.0,2,1.0,2,3,20102,2010-09-20,1,0,Credit card,8,F,Italy,1,1,1
0,4,367.0,2,0.5,3,0.75,4,12,20091,2009-01-19,0,0,Cash,10,F,Italy,0,0,0
0,1,59.5,1,1.0,1,1.0,1,3,20102,2011-01-11,1,0,Credit card,7,F,Italy,0,0,0
0,1,49.7,1,1.0,1,1.0,1,2,20102,2010-12-16,1,1,Paypal,0,F,Germany,3,3,1
0,2,235.6,2,1.0,2,1.0,2,5,20133,2013-01-07,1,0,Cash,8,F,Italy,4,17,1
0,3,117.6,1,0.3333333333333333,3,1.0,3,6,20102,2011-07-05,1,0,Cash,9,M,Italy,0,0,0
0,1,118.0,1,1.0,1,1.0,1,3,20123,2012-04-06,0,0,Cash,7,F,Italy,0,0,0
0,2,32.75,1,0.5,2,1.0,2,0,20123,2012-02-07,1,0,Cash,8,F,Italy,0,0,0
1,1,73.915,1,1.0,1,1.0,1,2,20123,2012-03-26,0,0,Cash,7,F,Altro Europa,1,18,0
0,1,298.0,1,1.0,1,1.0,1,3,1201,2014-04-18,0,0,Cash,7,F,Italy,0,0,0
0,1,120.8,1,1.0,1,1.0,1,2,20113,2011-11-23,1,0,Paypal,10,F,Germany,0,0,0
0,2,151.5,2,1.0,2,1.0,2,3,20123,2012-06-29,1,0,Paypal,8,F,Germany,4,4,0
1,2,199.89,2,1.0,2,1.0,2,0,20133,2013-04-04,0,0,Credit card,8,F,Netherlands,0,1,0
0,1,82.0,1,1.0,1,1.0,1,2,20092,2010-01-18,1,0,Cash,7,F,Italy,0,2,0
0,1,178.0,1,1.0,1,1.0,1,3,20113,2011-11-17,0,1,Credit card,0,F,Italy,0,0,0
0,3,132.0,2,0.6666666666666666,3,1.0,3,8,20102,2011-08-02,1,0,Credit card,9,F,Italy,1,5,1
0,1,155.0,1,1.0,1,1.0,1,2,20113,2011-11-03,0,1,Credit card,0,F,Austria,8,23,0
0,1,94.0,1,1.0,1,1.0,1,3,20102,2011-08-05,1,0,Credit card,10,F,Italy,0,0,1
0,1,155.0,1,1.0,1,1.0,1,3,20133,2013-06-03,0,0,Paypal,7,F,Italy,0,0,0
0,1,173.0,1,1.0,1,1.0,1,2,20123,2012-02-24,1,0,Credit card,7,F,Italy,0,0,0
0,2,696.0,2,1.0,2,1.0,2,5,20123,2012-11-27,0,0,Credit card,11,F,Germany,1,1,0
0,1,148.0,1,1.0,1,1.0,1,2,1201,2014-03-17,0,0,Credit card,10,F,Italy,0,0,1
0,1,95.6,1,1.0,1,1.0,1,2,20092,2009-09-23,1,0,Cash,7,F,Netherlands,0,1,0
0,1,154.0,1,1.0,1,1.0,1,2,20091,2009-03-24,0,1,Cash,0,F,Italy,0,0,1
1,1,134.325,1,1.0,1,1.0,1,2,20133,2013-01-22,1,1,Credit card,0,F,Austria,0,1,0
1,2,351.33076923076925,1,0.5,2,1.0,2,4,20092,2009-11-13,0,0,Credit card,11,F,Italy,4,5,1
0,3,101.5,2,0.6666666666666666,3,1.0,3,0,20123,2012-10-01,1,1,Credit card,0,F,Italy,0,3,1
0,5,214.5,3,0.6,5,1.0,5,8,20101,2010-07-16,1,0,Credit card,11,F,Italy,0,2,0
1,1,337.53846153846155,1,1.0,1,1.0,1,3,20123,2012-10-08,0,0,Credit card,7,F,Germany,0,0,0
1,2,745.0875,2,1.0,2,1.0,2,5,1201,2014-03-25,0,0,Paypal,11,F,Germany,0,0,0
0,6,466.6,4,0.6666666666666666,5,0.8333333333333334,6,6,20133,2013-02-12,1,0,Credit card,15,F,Poland,7,16,1
0,1,148.0,1,1.0,1,1.0,1,2,1201,2014-03-20,0,0,Cash,7,F,Italy,0,2,1
0,1,187.0,1,1.0,1,1.0,1,2,1201,2014-02-18,0,0,Cash,10,F,Germany,0,1,0
1,4,121.17443163054695,2,0.5,4,1.0,4,2,20102,2010-12-21,1,0,Cash,9,F,Italy,2,3,1
0,1,125.0,1,1.0,1,1.0,1,2,20133,2013-03-06,0,0,Credit card,7,F,Italy,2,18,0
0,3,149.5,2,0.6666666666666666,3,1.0,3,6,20102,2011-07-05,1,0,Credit card,9,F,Denmark,0,5,0
1,15,894.6603134642357,9,0.6,14,0.9333333333333332,15,25,20102,2011-07-15,1,0,Credit card,21,F,Germany,3,11,0
0,1,90.0,1,1.0,1,1.0,1,2,1201,2013-10-23,0,0,Cash,7,F,Italy,0,2,0
1,4,752.0639189832768,2,0.5,3,0.75,4,9,20133,2013-06-03,0,0,Paypal,13,M,Germany,4,5,0
0,1,130.9,1,1.0,1,1.0,1,3,20133,2013-07-01,1,0,Credit card,10,F,France,0,1,0
1,1,138.25625,1,1.0,1,1.0,1,0,20133,2013-01-07,1,0,Credit card,7,F,Italy,0,3,0
0,1,160.0,1,1.0,1,1.0,1,2,1201,2014-05-13,0,0,Credit card,7,F,Italy,0,0,0
0,1,244.0,1,1.0,1,1.0,1,3,20123,2012-11-21,1,0,Cash,10,F,Netherlands,0,0,1
1,4,567.2690569105691,3,0.75,4,1.0,4,6,1201,2014-01-08,1,0,Credit card,13,F,Germany,1,2,0
0,1,235.0,1,1.0,1,1.0,1,3,1201,2013-09-24,0,1,Paypal,0,F,Germany,0,1,0
0,1,82.6,1,1.0,1,1.0,1,2,1201,2014-01-08,1,0,Paypal,7,F,Italy,0,0,0
0,1,99.0,1,1.0,1,1.0,1,3,20102,2011-02-04,0,0,Paypal,7,F,Altro Europa,0,4,0
0,1,71.0,1,1.0,1,1.0,1,3,20123,2012-05-14,0,1,Credit card,0,F,Italy,1,17,0
0,1,176.0,1,1.0,1,1.0,1,2,1201,2014-06-04,0,0,Credit card,15,F,France,0,0,0
0,1,62.0,1,1.0,1,1.0,1,3,20101,2010-08-05,1,0,Cash,10,F,Italy,0,0,0
0,1,368.0,1,1.0,1,1.0,1,3,1201,2014-02-24,0,0,Cash,10,M,Italy,0,0,0
0,1,243.6,1,1.0,1,1.0,1,2,20102,2010-12-22,1,0,Cash,7,F,Italy,2,13,0
1,3,235.875,2,0.6666666666666666,2,0.6666666666666666,3,6,20102,2011-07-22,1,1,Credit card,0,F,Italy,7,75,1
0,2,216.0,2,1.0,2,1.0,2,4,20123,2012-10-02,0,0,Credit card,8,F,Italy,0,14,0
0,1,71.0,1,1.0,1,1.0,1,2,20123,2012-10-11,0,0,Paypal,7,F,Germany,0,2,0
1,6,613.526439628483,3,0.5,3,0.5,6,12,20123,2012-11-07,1,1,Credit card,0,M,Italy,12,68,1
1,1,108.3,1,1.0,1,1.0,1,3,20102,2011-04-12,0,0,Paypal,7,F,Germany,0,0,0
0,2,159.25,1,0.5,2,1.0,2,4,20113,2011-12-20,1,0,Credit card,11,F,Germany,1,2,0
0,3,548.8,3,1.0,3,1.0,3,7,20133,2013-01-07,1,0,Credit card,9,F,Italy,0,18,0
1,1,88.0,1,1.0,1,1.0,1,0,1201,2013-11-12,1,1,Credit card,0,F,Italy,0,3,0
1,2,266.1714285714286,1,0.5,1,0.5,2,4,1201,2013-11-04,0,0,Paypal,10,M,Germany,0,0,0
1,2,338.13684210526316,2,1.0,2,1.0,2,4,20113,2011-10-17,1,0,Credit card,8,F,Italy,17,24,1
0,1,98.0,1,1.0,1,1.0,1,3,20101,2010-07-21,0,0,Credit card,7,F,Italy,9,50,0
1,6,279.8,3,0.5,5,0.8333333333333334,6,9,20123,2012-07-03,1,0,Credit card,12,M,Altro Europa,0,2,1
1,3,460.425,2,0.6666666666666666,2,0.6666666666666666,3,3,20123,2012-05-30,0,0,Cash,11,F,Poland,1,2,0
0,6,489.0,4,0.6666666666666666,6,1.0,6,11,20101,2010-03-15,0,0,Credit card,12,F,Italy,1,4,0
0,3,125.6,1,0.3333333333333333,3,1.0,3,9,1201,2013-08-19,1,0,Paypal,9,F,Italy,0,0,1
1,1,71.16779661016949,1,1.0,1,1.0,1,2,20123,2012-07-12,1,0,Cash,10,M,Germany,3,8,0
0,1,119.0,1,1.0,1,1.0,1,2,20101,2010-08-10,0,0,Cash,7,F,Germany,0,0,0
0,2,112.0,1,0.5,2,1.0,2,4,20123,2012-01-02,1,1,Credit card,0,F,Netherlands,0,1,0
0,2,286.0,1,0.5,2,1.0,2,6,20102,2011-03-28,0,0,Cash,8,F,Italy,0,11,0
0,1,58.0,1,1.0,1,1.0,1,3,20123,2012-09-11,1,0,Credit card,7,F,Germany,0,0,0
0,1,149.1,1,1.0,1,1.0,1,2,20133,2013-07-02,1,0,Credit card,10,F,Netherlands,0,0,1
0,1,199.0,1,1.0,1,1.0,1,2,20113,2011-10-31,0,0,Credit card,20,F,Russian Federation,0,2,0
0,1,77.0,1,1.0,1,1.0,1,3,20123,2012-06-19,0,0,Cash,7,F,Altro Europa,0,1,0
0,2,99.0,2,1.0,2,1.0,2,2,20091,2009-01-29,1,0,Credit card,1,F,Italy,0,0,0
0,4,652.0,3,0.75,4,1.0,4,9,20133,2013-03-18,0,0,Paypal,13,F,Italy,0,6,0
0,1,88.9,1,1.0,1,1.0,1,3,20102,2011-01-13,1,0,Paypal,7,F,Italy,0,0,0
0,1,58.0,1,1.0,1,1.0,1,2,20102,2011-03-08,1,1,Paypal,0,F,Italy,3,13,1
0,1,89.0,1,1.0,1,1.0,1,0,20102,2011-01-17,1,0,Cash,7,F,Italy,0,1,0
0,2,278.0,2,1.0,2,1.0,2,4,20133,2013-05-10,0,0,Credit card,11,M,France,0,1,1
0,2,48.6,1,0.5,2,1.0,2,4,20101,2010-05-31,1,0,Cash,8,F,Italy,0,4,0
0,1,24.0,1,1.0,1,1.0,1,1,20123,2012-07-31,1,1,Credit card,0,F,Italy,0,1,1
0,1,38.5,1,1.0,1,1.0,1,3,20133,2013-07-25,1,0,Cash,10,F,Poland,0,10,1
0,1,174.0,1,1.0,1,1.0,1,0,20133,2013-05-20,0,0,Credit card,10,F,Germany,6,8,0
0,1,47.5,1,1.0,1,1.0,1,3,20102,2011-02-07,1,1,Credit card,0,F,Italy,0,1,1
0,1,16.9,1,1.0,1,1.0,1,2,20113,2011-12-19,1,0,Paypal,7,M,Italy,0,11,0
0,1,78.0,1,1.0,1,1.0,1,0,20113,2011-11-22,0,0,Credit card,7,F,Italy,6,18,0
0,2,106.0,2,1.0,2,1.0,2,4,20113,2011-09-21,0,1,Cash,0,M,Italy,6,47,1
1,3,969.6352272727272,1,0.3333333333333333,3,1.0,3,6,1201,2014-05-08,1,0,Credit card,12,F,Netherlands,2,3,0
0,3,211.2,2,0.6666666666666666,2,0.6666666666666666,3,6,20133,2013-05-24,1,0,Cash,12,F,Germany,3,12,1
1,3,136.74242424242425,1,0.3333333333333333,2,0.6666666666666666,3,6,20123,2012-07-11,1,0,Credit card,8,F,Italy,34,131,0
0,1,82.6,1,1.0,1,1.0,1,3,1201,2014-01-09,1,0,Credit card,7,F,Italy,0,1,0
1,2,165.57727272727269,2,1.0,2,1.0,2,4,20102,2011-07-25,1,1,Cash,0,F,Italy,5,19,0
0,1,66.0,1,1.0,1,1.0,1,3,20101,2010-03-24,0,0,Cash,7,F,Italy,1,1,0
0,2,137.0,1,0.5,2,1.0,2,4,20102,2011-01-19,1,0,Cash,8,M,Italy,0,0,0
1,2,214.46229874776387,2,1.0,2,1.0,2,4,20113,2011-11-07,0,0,Cash,8,F,Poland,4,16,0
0,2,79.0,1,0.5,2,1.0,2,4,20113,2011-09-06,0,0,Cash,8,F,Germany,0,4,1
1,5,563.3037162162162,5,1.0,5,1.0,5,9,20102,2011-07-06,1,0,Credit card,14,F,Italy,0,1,1
0,1,211.0,1,1.0,1,1.0,1,2,1201,2014-03-24,0,0,Credit card,10,F,Germany,0,0,0
1,4,258.55434782608694,2,0.5,4,1.0,4,6,20101,2010-05-25,0,0,Cash,10,F,Italy,2,9,0
0,1,677.0,1,1.0,1,1.0,1,2,20102,2011-05-24,0,0,Credit card,10,F,Altro Europa,0,0,0
0,1,68.6,1,1.0,1,1.0,1,3,20102,2011-07-06,1,0,Cash,7,F,Italy,0,5,0
1,4,574.9762443438914,1,0.25,2,0.5,4,12,20101,2010-06-21,1,0,Credit card,13,F,Germany,0,0,0
0,2,193.5,2,1.0,2,1.0,2,4,20133,2013-01-14,1,0,Amex,21,F,United States,0,0,0
1,1,298.4076923076923,1,1.0,1,1.0,1,2,20113,2011-12-30,1,0,Paypal,7,F,Germany,18,18,0
0,1,84.0,1,1.0,1,1.0,1,2,20102,2011-07-19,1,0,Cash,7,M,Italy,0,0,1
0,1,155.6,1,1.0,1,1.0,1,2,1201,2013-09-10,1,0,Credit card,7,F,Italy,0,0,1
0,1,159.6,1,1.0,1,1.0,1,3,1201,2014-07-23,1,0,Credit card,10,M,Italy,0,0,0
1,2,96.16363636363636,1,0.5,2,1.0,2,4,20102,2011-01-14,1,0,Paypal,8,F,Italy,0,0,0
1,1,172.64222222222222,1,1.0,1,1.0,1,2,20113,2011-12-27,0,1,Paypal,0,F,Poland,29,34,1
0,2,77.5,2,1.0,2,1.0,2,3,20123,2012-07-16,1,0,Cash,8,F,Italy,3,12,0
0,2,40.0,2,1.0,2,1.0,2,2,20102,2010-11-25,0,0,Credit card,7,F,United Kingdom,0,1,0
0,3,831.14,2,0.6666666666666666,3,1.0,3,4,20102,2011-01-20,1,1,Credit card,0,F,Altro Europa,0,0,0
0,1,239.0,1,1.0,1,1.0,1,3,1201,2014-04-18,0,0,Credit card,10,F,Belgium,1,3,0
1,1,131.49193548387098,1,1.0,1,1.0,1,3,20113,2011-08-29,0,0,Credit card,7,F,Germany,2,3,1
0,1,76.0,1,1.0,1,1.0,1,2,20123,2012-03-30,0,0,Cash,7,F,Italy,1,4,0
0,3,35.1,1,0.3333333333333333,3,1.0,3,0,20092,2009-09-07,1,0,Credit card,9,F,Italy,0,2,0
0,1,167.0,1,1.0,1,1.0,1,2,20133,2013-01-31,1,1,Cash,0,F,Netherlands,5,20,0
0,4,758.8,3,0.75,4,1.0,4,7,1201,2013-12-16,1,0,Credit card,23,M,Altro Europa,0,1,0
0,3,309.0,3,1.0,3,1.0,3,6,1201,2014-01-29,0,0,Credit card,12,F,Denmark,0,0,1
0,1,34.0,1,1.0,1,1.0,1,0,20102,2011-02-18,1,0,Cash,10,F,Italy,0,0,1
0,2,107.0,2,1.0,2,1.0,2,0,20102,2011-07-20,1,0,Paypal,8,F,Italy,0,0,0
0,1,58.0,1,1.0,1,1.0,1,2,20101,2010-05-05,0,0,Cash,7,F,Italy,0,0,0
0,3,326.0,3,1.0,3,1.0,3,7,20123,2012-02-01,1,0,Credit card,9,F,Italy,1,2,1
1,1,124.33333333333331,1,1.0,1,1.0,1,2,20102,2011-01-21,1,0,Amex,7,F,Austria,0,0,1
0,2,217.0,2,1.0,2,1.0,2,5,1201,2013-09-27,0,0,Credit card,8,F,Italy,0,0,0
0,1,155.0,1,1.0,1,1.0,1,3,20123,2012-05-07,0,1,Cash,0,F,Italy,0,0,0
0,2,253.0,2,1.0,2,1.0,2,4,20102,2011-01-19,1,0,Cash,8,F,Italy,0,1,1
0,1,178.0,1,1.0,1,1.0,1,2,20133,2013-04-29,0,0,Credit card,7,F,Italy,0,9,1
0,1,156.0,1,1.0,1,1.0,1,0,20101,2010-03-23,0,0,Paypal,7,F,Germany,0,4,0
0,1,93.0,1,1.0,1,1.0,1,2,1201,2014-01-24,0,0,Credit card,10,M,France,0,0,0
0,1,253.0,1,1.0,1,1.0,1,2,20101,2010-08-30,0,0,Credit card,10,F,Poland,1,1,0
0,1,98.0,1,1.0,1,1.0,1,3,20113,2011-09-09,0,0,Cash,7,F,Italy,0,0,0
0,1,192.0,1,1.0,1,1.0,1,2,20102,2011-01-04,0,0,Cash,7,F,Germany,1,11,0
0,1,69.0,1,1.0,1,1.0,1,2,20123,2012-07-17,1,0,Paypal,7,F,Germany,0,0,0
1,3,127.5125,2,0.6666666666666666,3,1.0,3,6,20101,2010-07-06,1,0,Credit card,9,F,Italy,1,3,1
1,1,102.96190476190478,1,1.0,1,1.0,1,2,20113,2011-12-28,1,1,Credit card,0,F,Altro Europa,3,14,0
0,3,546.0,1,0.3333333333333333,3,1.0,3,6,20092,2009-10-19,0,0,Cash,9,M,Italy,0,0,0
0,3,77.5,2,0.6666666666666666,3,1.0,3,3,20092,2010-02-01,1,1,Credit card,0,F,Italy,0,2,0
0,1,161.0,1,1.0,1,1.0,1,2,20123,2012-12-19,1,1,Credit card,0,M,Austria,2,5,1
0,4,327.0,3,0.75,4,1.0,4,8,20113,2011-11-16,0,0,Cash,13,F,Italy,0,3,0
0,3,261.0,3,1.0,3,1.0,3,7,20123,2012-10-29,0,0,Credit card,9,F,Altro Europa,2,16,0
1,1,82.8,1,1.0,1,1.0,1,2,20123,2012-02-13,1,1,Cash,0,F,Italy,2,2,0
1,2,552.8727272727273,2,1.0,2,1.0,2,5,1201,2013-11-25,0,0,Credit card,11,F,Belgium,0,1,0
1,3,184.48260869565212,2,0.6666666666666666,3,1.0,3,7,20102,2011-07-11,1,1,Credit card,0,F,Germany,5,7,1
1,6,829.0497222222223,3,0.5,6,1.0,6,12,20123,2012-11-08,0,0,Amex,12,F,Italy,2,16,1
1,1,154.93560606060606,1,1.0,1,1.0,1,2,20102,2011-01-28,1,1,Credit card,0,F,France,0,2,0
0,2,165.6,2,1.0,2,1.0,2,5,20113,2011-11-22,1,0,Credit card,8,F,Italy,0,1,1
0,1,75.2,1,1.0,1,1.0,1,3,20102,2011-07-04,1,0,Cash,7,F,Italy,4,7,1
0,2,55.3,2,1.0,2,1.0,2,3,20133,2013-03-05,1,0,Cash,8,F,Italy,0,2,1
0,8,234.5,3,0.375,7,0.875,8,10,20113,2011-09-05,1,0,Credit card,14,F,Italy,1,9,1
0,1,168.0,1,1.0,1,1.0,1,0,1201,2014-02-11,0,0,Credit card,10,F,Italy,0,0,1
0,2,274.5,2,1.0,2,1.0,2,4,20102,2011-01-13,1,0,Credit card,8,F,United Kingdom,0,0,1
0,2,138.0,2,1.0,2,1.0,2,4,20123,2012-01-09,1,0,Paypal,8,F,Italy,8,23,0
1,4,234.927,4,1.0,4,1.0,4,7,20123,2012-01-30,1,1,Paypal,0,F,Italy,26,32,0
0,1,108.0,1,1.0,1,1.0,1,2,20102,2011-05-09,0,0,Credit card,7,F,Italy,0,3,1
0,1,77.5,1,1.0,1,1.0,1,3,20123,2012-02-10,1,0,Credit card,7,F,Italy,0,1,1
1,4,182.89236714975846,4,1.0,4,1.0,4,7,20102,2011-06-10,1,1,Paypal,0,F,Germany,7,9,0
0,1,228.0,1,1.0,1,1.0,1,0,20123,2012-11-20,0,0,Paypal,7,F,Italy,0,1,1
0,1,146.0,1,1.0,1,1.0,1,2,20102,2011-05-26,0,1,Cash,0,M,Italy,0,16,0
0,1,69.0,1,1.0,1,1.0,1,3,20091,2009-08-11,1,0,Cash,10,F,Italy,0,0,0
1,1,383.95454545454544,1,1.0,1,1.0,1,3,20133,2013-07-11,0,0,Paypal,7,F,Italy,16,25,0
1,2,124.11458333333331,1,0.5,2,1.0,2,6,20123,2012-08-01,1,0,Credit card,11,M,Belgium,0,3,1
0,1,99.0,1,1.0,1,1.0,1,2,20092,2010-02-03,1,0,Cash,7,F,Italy,0,2,0
0,3,160.5,3,1.0,3,1.0,3,2,20133,2013-01-28,1,1,Credit card,0,F,Altro Europa,0,0,0
1,3,392.1228878648233,2,0.6666666666666666,2,0.6666666666666666,3,7,20133,2013-07-01,1,0,Credit card,12,F,Germany,0,0,0
0,1,81.6,1,1.0,1,1.0,1,3,20102,2011-03-04,1,0,Cash,7,F,Italy,0,21,0
0,1,114.0,1,1.0,1,1.0,1,3,20123,2012-08-24,1,1,Paypal,0,M,Altro Europa,0,0,0
0,1,45.0,1,1.0,1,1.0,1,2,20101,2010-07-20,1,1,Cash,0,F,Austria,0,2,0
0,1,133.0,1,1.0,1,1.0,1,2,20133,2013-05-03,0,0,Cash,15,F,Germany,0,0,1
0,1,110.6,1,1.0,1,1.0,1,2,20102,2011-06-28,1,0,Credit card,7,F,Italy,2,9,0
0,1,151.9,1,1.0,1,1.0,1,2,20101,2010-06-14,1,0,Paypal,7,M,Germany,1,5,0
0,1,131.0,1,1.0,1,1.0,1,2,20123,2012-05-08,0,1,Credit card,0,F,Italy,0,2,1
0,1,128.0,1,1.0,1,1.0,1,0,1201,2013-11-19,0,1,Paypal,0,F,Italy,1,1,1
0,2,152.8,2,1.0,2,1.0,2,3,1201,2013-08-05,1,1,Credit card,0,F,Belgium,0,0,1
0,1,48.5,1,1.0,1,1.0,1,3,20102,2011-07-04,1,1,Credit card,0,F,United Kingdom,0,1,0
0,1,105.7,1,1.0,1,1.0,1,3,20133,2013-07-05,1,0,Cash,15,F,Altro Europa,0,0,0
0,1,154.8,1,1.0,1,1.0,1,3,20133,2013-07-09,1,0,Paypal,10,F,Italy,3,15,1
1,1,123.06133333333334,1,1.0,1,1.0,1,3,20123,2012-02-29,0,0,Paypal,7,F,Germany,1,6,0
1,1,211.13333333333333,1,1.0,1,1.0,1,3,1201,2013-11-13,0,0,Credit card,10,M,Germany,0,0,0
0,4,203.0,4,1.0,4,1.0,4,9,20102,2011-08-08,1,0,Cash,10,F,Italy,2,16,0
0,3,156.0,2,0.6666666666666666,3,1.0,3,3,20092,2010-02-22,0,1,Credit card,0,F,Germany,0,3,0
0,1,123.0,1,1.0,1,1.0,1,2,20091,2009-07-06,1,0,Cash,7,F,Italy,0,0,1
1,1,303.08235294117645,1,1.0,1,1.0,1,2,1201,2014-05-21,0,0,Cash,15,F,Altro Europa,1,7,0
0,1,45.0,1,1.0,1,1.0,1,0,20092,2009-12-03,0,0,Cash,10,M,Italy,0,0,0
0,1,94.0,1,1.0,1,1.0,1,3,20102,2011-07-28,1,0,Cash,7,F,Italy,0,0,1
0,1,134.5,1,1.0,1,1.0,1,0,20102,2011-08-03,1,0,Cash,7,M,Poland,0,0,1
0,1,82.0,1,1.0,1,1.0,1,2,20092,2010-01-16,1,0,Cash,7,F,Italy,0,0,0
1,1,84.68529411764706,1,1.0,1,1.0,1,2,20133,2013-01-28,1,0,Cash,7,F,Italy,5,7,0
0,1,148.0,1,1.0,1,1.0,1,0,20123,2012-09-12,1,0,Credit card,7,F,Italy,0,0,0
0,1,39.0,1,1.0,1,1.0,1,0,20113,2011-09-01,1,1,Credit card,0,F,Italy,0,9,0
0,4,105.2,3,0.75,4,1.0,4,9,20113,2011-09-13,1,0,Cash,10,F,Italy,0,2,0
1,3,270.33145161290315,3,1.0,3,1.0,3,6,20102,2011-01-13,1,0,Amex,9,F,Italy,0,0,0
0,1,39.5,1,1.0,1,1.0,1,0,20101,2010-07-15,1,0,Cash,7,F,Italy,1,3,1
0,1,188.0,1,1.0,1,1.0,1,2,20113,2011-10-12,0,0,Credit card,10,F,Italy,0,0,1
0,1,198.0,1,1.0,1,1.0,1,3,20133,2013-04-26,0,0,Cash,10,F,Italy,2,15,0
